,Time,Area
0,0,681
1,1,739
2,2,689
3,3,662
4,4,706
5,5,671
6,6,689
7,7,706
8,8,704
9,9,707
10,10,669
11,11,694
12,12,686
13,13,665
14,14,703
15,15,688
16,16,685
17,17,640
18,18,650
19,19,695
20,20,723
21,21,676
22,22,711
23,23,692
24,24,727
25,25,683
