,Time,Area
532,532,373
533,533,374
534,534,375
535,535,372
536,536,369
537,537,364
538,538,382
539,539,368
540,540,357
541,541,360
542,542,367
543,543,361
544,544,365
545,545,363
546,546,361
547,547,353
548,548,376
549,549,373
550,550,374
551,551,383
552,552,366
553,553,360
554,554,356
555,555,359
556,556,355
557,557,355
558,558,367
559,559,369
560,560,363
561,561,370
562,562,370
563,563,372
564,564,394
565,565,396
566,566,388
567,567,392
568,568,381
569,569,382
570,570,393
571,571,382
572,572,383
573,573,379
574,574,392
575,575,392
576,576,387
577,577,386
578,578,382
579,579,376
580,580,383
581,581,380
582,582,386
583,583,393
584,584,389
585,585,389
586,586,377
587,587,362
588,588,356
589,589,353
590,590,354
591,591,354
592,592,352
593,593,356
594,594,364
595,595,363
596,596,379
597,597,382
598,598,387
599,599,383
600,600,390
601,601,394
602,602,390
603,603,388
604,604,372
605,605,367
606,606,355
607,607,365
608,608,358
609,609,353
610,610,354
611,611,356
612,612,374
613,613,370
614,614,363
615,615,383
616,616,366
617,617,385
618,618,391
619,619,390
620,620,391
621,621,398
622,622,390
623,623,395
624,624,394
625,625,389
626,626,389
627,627,375
628,628,394
629,629,387
630,630,377
631,631,389
632,632,395
633,633,389
634,634,384
635,635,392
636,636,385
637,637,375
638,638,356
639,639,359
640,640,382
641,641,388
642,642,395
643,643,389
644,644,396
645,645,373
646,646,367
647,647,375
648,648,371
649,649,354
650,650,355
651,651,370
652,652,374
653,653,359
654,654,354
655,655,358
656,656,369
657,657,361
658,658,370
659,659,361
660,660,351
661,661,350
662,662,355
663,663,352
664,664,359
665,665,361
666,666,352
667,667,360
668,668,355
669,669,359
670,670,340
671,671,340
672,672,350
673,673,360
674,674,360
675,675,355
676,676,350
677,677,343
678,678,345
679,679,345
680,680,350
681,681,345
682,682,339
683,683,350
684,684,343
685,685,346
686,686,342
687,687,347
688,688,343
689,689,343
690,690,342
691,691,347
692,692,338
693,693,340
694,694,332
695,695,350
696,696,347
697,697,346
698,698,344
699,699,349
700,700,352
701,701,349
702,702,346
703,703,352
704,704,344
705,705,347
