,Time,Area
532,532,424
533,533,430
534,534,428
535,535,428
536,536,426
537,537,422
538,538,426
539,539,420
540,540,416
541,541,419
542,542,420
543,543,422
544,544,422
545,545,415
546,546,417
547,547,412
548,548,429
549,549,429
550,550,427
551,551,430
552,552,428
553,553,420
554,554,417
555,555,421
556,556,410
557,557,415
558,558,421
559,559,424
560,560,424
561,561,426
562,562,426
563,563,429
564,564,432
565,565,435
566,566,411
567,567,417
568,568,406
569,569,412
570,570,425
571,571,405
572,572,399
573,573,398
574,574,417
575,575,424
576,576,423
577,577,408
578,578,401
579,579,396
580,580,401
581,581,401
582,582,407
583,583,425
584,584,411
585,585,407
586,586,395
587,587,386
588,588,376
589,589,373
590,590,376
591,591,372
592,592,371
593,593,378
594,594,386
595,595,386
596,596,396
597,597,400
598,598,404
599,599,399
600,600,417
601,601,421
602,602,420
603,603,409
604,604,393
605,605,388
606,606,383
607,607,387
608,608,383
609,609,372
610,610,373
611,611,379
612,612,391
613,613,394
614,614,385
615,615,402
616,616,387
617,617,410
618,618,419
619,619,422
620,620,424
621,621,419
622,622,418
623,623,422
624,624,415
625,625,415
626,626,415
627,627,430
628,628,423
629,629,424
630,630,428
631,631,421
632,632,425
633,633,423
634,634,419
635,635,425
636,636,424
637,637,431
638,638,419
639,639,419
640,640,427
641,641,418
642,642,427
643,643,428
644,644,429
645,645,430
646,646,421
647,647,430
648,648,424
649,649,419
650,650,414
651,651,431
652,652,427
653,653,415
654,654,413
655,655,421
656,656,430
657,657,417
658,658,424
659,659,421
660,660,411
661,661,414
662,662,414
663,663,415
664,664,416
665,665,415
666,666,413
667,667,417
668,668,410
669,669,416
670,670,408
671,671,408
672,672,407
673,673,417
674,674,421
675,675,415
676,676,409
677,677,413
678,678,418
679,679,422
680,680,423
681,681,421
682,682,419
683,683,421
684,684,417
685,685,418
686,686,411
687,687,420
688,688,414
689,689,412
690,690,416
691,691,426
692,692,418
693,693,421
694,694,422
695,695,428
696,696,423
697,697,422
698,698,416
699,699,418
700,700,411
701,701,415
702,702,414
703,703,410
704,704,409
705,705,410
706,706,408
707,707,416
708,708,412
709,709,410
710,710,409
711,711,413
712,712,407
713,713,405
714,714,413
715,715,415
716,716,421
717,717,416
718,718,418
719,719,415
720,720,424
721,721,419
722,722,409
723,723,433
724,724,423
725,725,430
726,726,412
727,727,404
728,728,411
729,729,419
730,730,431
731,731,410
732,732,409
733,733,412
734,734,411
735,735,411
736,736,414
737,737,413
738,738,414
739,739,413
740,740,413
741,741,412
742,742,415
743,743,396
744,744,367
745,745,391
746,746,403
747,747,393
748,748,375
749,749,385
750,750,378
751,751,366
752,752,339
753,753,346
754,754,338
755,755,333
756,756,344
757,757,336
758,758,342
759,759,327
760,760,332
761,761,322
762,762,325
763,763,325
764,764,320
765,765,332
766,766,323
767,767,322
768,768,314
769,769,324
770,770,322
771,771,321
772,772,307
773,773,305
774,774,302
775,775,298
776,776,292
777,777,299
778,778,295
779,779,302
780,780,299
781,781,305
782,782,309
783,783,302
784,784,305
785,785,304
786,786,304
787,787,304
788,788,300
789,789,298
790,790,303
791,791,307
792,792,297
793,793,300
794,794,301
795,795,308
796,796,299
797,797,300
798,798,299
799,799,297
800,800,308
801,801,288
802,802,305
803,803,310
804,804,300
805,805,299
806,806,302
807,807,295
808,808,302
809,809,298
810,810,302
811,811,295
812,812,298
813,813,301
814,814,300
815,815,297
816,816,303
817,817,302
818,818,299
819,819,303
820,820,303
821,821,294
822,822,309
823,823,300
824,824,303
825,825,299
826,826,298
827,827,305
828,828,303
829,829,300
830,830,298
831,831,305
832,832,303
833,833,306
834,834,302
835,835,302
836,836,303
837,837,305
838,838,296
839,839,303
840,840,308
841,841,301
842,842,292
843,843,299
844,844,299
845,845,305
846,846,310
847,847,305
848,848,297
849,849,305
850,850,303
851,851,305
852,852,295
853,853,297
854,854,300
855,855,303
856,856,296
857,857,299
858,858,298
859,859,303
860,860,304
861,861,293
862,862,302
863,863,290
864,864,299
865,865,306
866,866,294
867,867,298
868,868,304
869,869,297
870,870,296
871,871,306
872,872,302
873,873,301
