,Time,Area
530,530,202
531,531,201
532,532,202
533,533,205
534,534,198
535,535,198
536,536,200
537,537,202
538,538,201
539,539,198
540,540,202
541,541,202
542,542,222
543,543,218
544,544,218
545,545,222
546,546,220
547,547,214
548,548,215
549,549,216
550,550,212
551,551,214
552,552,215
553,553,358
554,554,577
555,555,223
556,556,596
557,557,530
558,558,959
559,559,900
560,560,872
561,561,676
562,562,766
563,563,893
564,564,856
565,565,933
566,566,857
567,567,982
568,568,945
569,569,927
570,570,1078
571,571,1139
572,572,308
573,573,226
574,574,220
575,575,223
576,576,217
577,577,207
578,578,205
579,579,205
580,580,205
581,581,197
582,582,201
583,583,203
584,584,204
585,585,196
586,586,196
587,587,202
588,588,201
589,589,202
590,590,200
591,591,197
592,592,204
593,593,202
594,594,199
595,595,200
596,596,202
597,597,200
598,598,201
599,599,199
600,600,200
601,601,202
602,602,201
603,603,201
604,604,202
605,605,203
606,606,203
607,607,202
608,608,204
609,609,203
610,610,198
611,611,205
612,612,205
613,613,201
614,614,203
615,615,205
616,616,199
617,617,204
618,618,197
619,619,198
620,620,202
621,621,200
622,622,202
623,623,202
624,624,201
625,625,205
626,626,203
627,627,203
628,628,203
629,629,199
630,630,199
631,631,204
632,632,203
633,633,203
634,634,202
635,635,204
636,636,205
637,637,199
638,638,200
639,639,198
640,640,204
641,641,200
642,642,202
643,643,199
644,644,202
645,645,200
646,646,204
647,647,200
648,648,202
649,649,198
650,650,205
651,651,203
652,652,202
653,653,205
654,654,202
655,655,199
656,656,201
657,657,202
658,658,201
659,659,209
660,660,199
661,661,202
662,662,202
663,663,201
664,664,207
665,665,204
666,666,199
667,667,204
668,668,201
669,669,204
670,670,202
671,671,204
672,672,203
673,673,203
674,674,206
675,675,200
676,676,202
677,677,196
678,678,198
679,679,203
680,680,200
681,681,204
682,682,204
683,683,205
684,684,206
685,685,199
686,686,203
687,687,200
688,688,201
689,689,205
690,690,203
691,691,203
692,692,203
693,693,206
694,694,204
695,695,208
696,696,203
697,697,201
698,698,205
699,699,196
700,700,203
701,701,204
702,702,203
703,703,205
704,704,205
705,705,200
706,706,204
707,707,202
708,708,205
709,709,203
710,710,203
711,711,203
712,712,206
713,713,200
714,714,202
715,715,204
716,716,203
717,717,206
718,718,204
719,719,202
720,720,203
721,721,203
722,722,201
723,723,204
724,724,202
725,725,206
726,726,205
727,727,204
728,728,205
729,729,205
730,730,201
731,731,200
732,732,201
733,733,204
734,734,201
735,735,204
736,736,205
737,737,207
738,738,202
739,739,203
740,740,203
741,741,206
742,742,204
743,743,204
744,744,205
745,745,204
746,746,202
747,747,199
748,748,206
749,749,206
750,750,210
751,751,207
752,752,204
753,753,202
754,754,201
755,755,205
756,756,199
757,757,201
758,758,204
759,759,203
760,760,203
761,761,200
762,762,206
763,763,204
764,764,202
765,765,201
766,766,205
767,767,203
768,768,205
769,769,203
770,770,205
771,771,204
772,772,203
773,773,203
774,774,204
775,775,204
776,776,203
777,777,210
778,778,202
779,779,205
780,780,201
781,781,207
782,782,203
783,783,204
784,784,202
785,785,204
786,786,202
787,787,209
788,788,205
789,789,200
790,790,204
791,791,209
792,792,208
793,793,204
794,794,203
795,795,202
796,796,202
797,797,202
798,798,204
799,799,202
800,800,203
801,801,202
802,802,207
803,803,206
804,804,204
805,805,205
806,806,205
807,807,209
808,808,209
809,809,203
810,810,205
811,811,199
812,812,203
813,813,198
814,814,206
815,815,202
816,816,202
817,817,203
818,818,204
819,819,204
820,820,207
821,821,205
822,822,207
823,823,203
824,824,204
825,825,204
826,826,204
827,827,206
828,828,202
829,829,203
830,830,201
831,831,204
832,832,197
833,833,205
834,834,206
835,835,203
836,836,203
837,837,201
838,838,201
839,839,204
840,840,204
841,841,203
842,842,204
843,843,203
844,844,203
845,845,207
846,846,200
847,847,206
848,848,201
849,849,203
850,850,202
851,851,204
852,852,201
853,853,203
854,854,205
855,855,203
856,856,209
857,857,200
858,858,204
859,859,203
860,860,202
861,861,203
862,862,203
863,863,206
864,864,201
865,865,198
866,866,203
867,867,195
868,868,206
869,869,206
870,870,202
871,871,204
872,872,203
873,873,204
874,874,206
875,875,198
876,876,200
877,877,201
878,878,202
879,879,203
880,880,206
881,881,205
882,882,197
883,883,202
884,884,202
885,885,203
886,886,203
887,887,206
888,888,205
889,889,203
890,890,204
891,891,201
892,892,201
893,893,206
894,894,203
895,895,205
896,896,204
897,897,208
898,898,202
899,899,201
900,900,199
901,901,202
902,902,202
903,903,198
904,904,204
905,905,203
906,906,204
907,907,208
908,908,204
909,909,201
910,910,202
911,911,198
912,912,201
913,913,198
914,914,203
915,915,204
916,916,198
917,917,205
918,918,202
919,919,201
920,920,201
921,921,211
922,922,201
923,923,204
924,924,202
925,925,206
926,926,203
927,927,201
928,928,200
929,929,201
930,930,204
931,931,196
932,932,203
933,933,203
934,934,203
